Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Pf6N2E2_2802	TK06_RS14070	Alcohol dehydrogenase (EC 1.1.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2803	TK06_RS14075	FIG00953317: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2804	TK06_RS14080	FIG00955946: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2805	TK06_RS14085	ThiJ/PfpI family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2806	TK06_RS14090	Methyltransferase (EC 2.1.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_2807	TK06_RS14095	FIG126011: Hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2808	TK06_RS14105	LemA family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2809	TK06_RS14110	Periplasmic beta-glucosidase (EC 3.2.1.21)	N2E2	P. fluorescens N2E2
Pf6N2E2_2810	TK06_RS14115	Cardiolipin synthetase (EC 2.7.8.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_2811	TK06_RS14120	FIG00956006: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2812	TK06_RS14125	FIG00953409: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2813	TK06_RS14130	Beta-lactamase class C and other penicillin binding proteins	N2E2	P. fluorescens N2E2
Pf6N2E2_2814	TK06_RS14135	Acyl-CoA dehydrogenase; probable dibenzothiophene desulfurization enzyme	N2E2	P. fluorescens N2E2
Pf6N2E2_2815	TK06_RS14140	Putative hemolysin	N2E2	P. fluorescens N2E2
Pf6N2E2_2816	TK06_RS14145	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	N2E2	P. fluorescens N2E2
Pf6N2E2_2817	TK06_RS14150	Acyl carrier protein phosphodiesterase (EC 3.1.4.14)	N2E2	P. fluorescens N2E2
Pf6N2E2_2818	TK06_RS14155	Transcriptional regulator, ArsR family	N2E2	P. fluorescens N2E2
Pf6N2E2_2819	TK06_RS14160	Putative sugar transport protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2820	TK06_RS14165	NADH:flavin oxidoreductases, Old Yellow Enzyme family	N2E2	P. fluorescens N2E2
Pf6N2E2_2821	TK06_RS14170	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2822	TK06_RS14175	Transcription repressor of multidrug efflux pump acrAB operon, TetR (AcrR) family	N2E2	P. fluorescens N2E2
Pf6N2E2_2823	TK06_RS14180	Multidrug efflux RND membrane fusion protein MexC	N2E2	P. fluorescens N2E2
Pf6N2E2_2824	TK06_RS14185	RND efflux system, inner membrane transporter CmeB	N2E2	P. fluorescens N2E2
Pf6N2E2_2825	TK06_RS14190	RND efflux system, outer membrane lipoprotein CmeC	N2E2	P. fluorescens N2E2
Pf6N2E2_2826	TK06_RS14200	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2827	TK06_RS14205	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2828	TK06_RS14210	PhaK-like protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2829	TK06_RS14215	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	N2E2	P. fluorescens N2E2
Pf6N2E2_2830	TK06_RS14220	Beta-ketoadipate enol-lactone hydrolase (EC 3.1.1.24)	N2E2	P. fluorescens N2E2
Pf6N2E2_2831	TK06_RS14225	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_2832	TK06_RS14230	dicarboxylic acid transporter PcaT	N2E2	P. fluorescens N2E2
Pf6N2E2_2833	TK06_RS14235	Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_2834	TK06_RS14240	Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_2835	TK06_RS14245	Beta-ketoadipyl CoA thiolase (EC 2.3.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_2836	TK06_RS14250	3-oxoadipate CoA-transferase subunit B (EC 2.8.3.6); Glutaconate CoA-transferase subunit B (EC 2.8.3.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_2837	TK06_RS14255	3-oxoadipate CoA-transferase subunit A (EC 2.8.3.6); Glutaconate CoA-transferase subunit A (EC 2.8.3.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_2838	TK06_RS14260	4-hydroxybenzoate transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_2839	TK06_RS14265	Pca regulon regulatory protein PcaR	N2E2	P. fluorescens N2E2
Pf6N2E2_2840	TK06_RS14270	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	N2E2	P. fluorescens N2E2
Pf6N2E2_2841	TK06_RS14275	Low-affinity inorganic phosphate transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_2844	TK06_RS14280	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	N2E2	P. fluorescens N2E2
Pf6N2E2_2845	TK06_RS14285	RNA polymerase associated protein RapA (EC 3.6.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_2846	TK06_RS14290	Cytochrome c	N2E2	P. fluorescens N2E2
Pf6N2E2_2847	TK06_RS14295	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	N2E2	P. fluorescens N2E2
Pf6N2E2_2848	TK06_RS14300	Nucleoside-diphosphate-sugar epimerases	N2E2	P. fluorescens N2E2
Pf6N2E2_2849	TK06_RS14305	Chromosome initiation inhibitor	N2E2	P. fluorescens N2E2
Pf6N2E2_2850	TK06_RS14310	Transporter, LysE family	N2E2	P. fluorescens N2E2
Pf6N2E2_2851	TK06_RS14315	Superoxide dismutase [Fe] (EC 1.15.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2852	TK06_RS14320	GGDEF domain/EAL domain protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2853	TK06_RS14325	Iron-regulated protein A precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_2854	TK06_RS14330	RNA polymerase sigma-70 factor, ECF subfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_2855	TK06_RS14340	DGPFAETKE	N2E2	P. fluorescens N2E2
Pf6N2E2_2856	TK06_RS14345	Ketosteroid isomerase homolog	N2E2	P. fluorescens N2E2
Pf6N2E2_2857	TK06_RS14350	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2858	TK06_RS14355	Phosphohydrolase (MutT/nudix family protein)	N2E2	P. fluorescens N2E2
Pf6N2E2_2859	TK06_RS14360	Bacterial transcription activator, effector binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2860	TK06_RS14365	Putative threonine efflux protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2862	TK06_RS14370	Uncharacterized PLP-dependent aminotransferase YfdZ	N2E2	P. fluorescens N2E2
Pf6N2E2_2863	TK06_RS14375	Gluconate permease	N2E2	P. fluorescens N2E2
Pf6N2E2_2864	TK06_RS14380	Gluconokinase (EC 2.7.1.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_2865	TK06_RS14385	Gluconate utilization system Gnt-I transcriptional repressor	N2E2	P. fluorescens N2E2
Pf6N2E2_2866	TK06_RS14390	FIG00964490: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2868	TK06_RS14395	Histone acetyltransferase HPA2 and related acetyltransferases	N2E2	P. fluorescens N2E2
Pf6N2E2_2869	TK06_RS14400	Peptide deformylase (EC 3.5.1.88)	N2E2	P. fluorescens N2E2
Pf6N2E2_2870	TK06_RS14405	Ribonuclease BN (EC 3.1.-.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_2871	TK06_RS14410	FIG00954271: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2872	TK06_RS14415	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_2873	TK06_RS14420	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_2875	TK06_RS14425	Lysophospholipase (EC 3.1.1.5); Monoglyceride lipase (EC 3.1.1.23); putative	N2E2	P. fluorescens N2E2
Pf6N2E2_2876	TK06_RS14430	enoyl-CoA hydratase, R-specific	N2E2	P. fluorescens N2E2
Pf6N2E2_2877	TK06_RS14435	Membrane fusion component of tripartite multidrug resistance system	N2E2	P. fluorescens N2E2
Pf6N2E2_2878	TK06_RS14440	FIG00953813: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2879	TK06_RS14445	membrane protein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_2880	TK06_RS14450	FIG00959696: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2881	TK06_RS14455	Putative cytoplasmic protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2882	TK06_RS14460	Isopenicillin N epimerase (EC 5.1.1.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_2883	TK06_RS14465	4-Hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)	N2E2	P. fluorescens N2E2
Pf6N2E2_2884	TK06_RS14470	6-phosphogluconolactonase (EC 3.1.1.31), eukaryotic type	N2E2	P. fluorescens N2E2
Pf6N2E2_2885	TK06_RS14475	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	N2E2	P. fluorescens N2E2
Pf6N2E2_2886	TK06_RS14480	Phosphogluconate repressor HexR, RpiR family	N2E2	P. fluorescens N2E2
Pf6N2E2_2887	TK06_RS14485	Aldose 1-epimerase	N2E2	P. fluorescens N2E2
Pf6N2E2_2888	TK06_RS14490	Glucose-selective porin OprB	N2E2	P. fluorescens N2E2
Pf6N2E2_2889	TK06_RS14495	Glucose ABC transporter, ATP-binding subunit (EC 3.6.3.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_2890	TK06_RS14500	Glucose ABC transport system, inner membrane component 2	N2E2	P. fluorescens N2E2
Pf6N2E2_2891	TK06_RS14505	Glucose ABC transport system, inner membrane component 1	N2E2	P. fluorescens N2E2
Pf6N2E2_2892	TK06_RS14510	Glucose ABC transport system, periplasmic sugar-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2894	TK06_RS14515	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_2895	TK06_RS14520	Integral membrane sensor signal transduction histidine kinase (EC 2.7.13.3), glucose catabolism cluster	N2E2	P. fluorescens N2E2
Pf6N2E2_2896	TK06_RS14525	DNA-binding response regulator GltR, controls specific porins for the entry of glucose	N2E2	P. fluorescens N2E2
Pf6N2E2_2897	TK06_RS14530	Glucokinase (EC 2.7.1.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_2898	TK06_RS14535	Phosphogluconate dehydratase (EC 4.2.1.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_2899	TK06_RS14540	NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_2900	TK06_RS14545	FIG006045: Sigma factor, ECF subfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_2901	TK06_RS14550	Iron siderophore sensor protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2902	TK06_RS14555	TonB-dependent hemin , ferrichrome receptor	N2E2	P. fluorescens N2E2
Pf6N2E2_2903	TK06_RS14560	Heme oxygenase HemO, associated with heme uptake	N2E2	P. fluorescens N2E2
Pf6N2E2_2904	TK06_RS14565	Hypothetical protein DUF454	N2E2	P. fluorescens N2E2
Pf6N2E2_2905	TK06_RS14570	CoA transferase, CAIB/BAIF family	N2E2	P. fluorescens N2E2
Pf6N2E2_2906	TK06_RS14575	Arginine/ornithine antiporter ArcD	N2E2	P. fluorescens N2E2
Pf6N2E2_2907	TK06_RS14580	Arginine/ornithine antiporter ArcD	N2E2	P. fluorescens N2E2
Pf6N2E2_2908	TK06_RS14585	Arginine deiminase (EC 3.5.3.6)	N2E2	P. fluorescens N2E2
Pf6N2E2_2909	TK06_RS14590	Ornithine carbamoyltransferase (EC 2.1.3.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_2910	TK06_RS14595	Carbamate kinase (EC 2.7.2.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_2911	TK06_RS14600	Acetyl-CoA carboxylase alpha subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_2913	TK06_RS14605	Transcriptional regulator PobR, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_2914	TK06_RS14610	P-hydroxybenzoate hydroxylase (EC 1.14.13.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_2915	TK06_RS14615	drug resistance transporter, EmrB/QacA family	N2E2	P. fluorescens N2E2
Pf6N2E2_2916	TK06_RS14620	Major facilitator family transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_2917	TK06_RS14625	FIG00953621: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2918	TK06_RS14630	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2919	TK06_RS14635	FIG00955830: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2921	TK06_RS14640	High-affinity leucine-specific transport system, periplasmic binding protein LivK (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2923	TK06_RS14645	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2924	TK06_RS14650	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2925	TK06_RS14655	Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2926	TK06_RS14660	Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2927	TK06_RS14665	Putative signal peptide protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2928	TK06_RS14670	Uncharacterized protein conserved in bacteria, NMA0228-like	N2E2	P. fluorescens N2E2
Pf6N2E2_2929	TK06_RS14675	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	N2E2	P. fluorescens N2E2
Pf6N2E2_2930	TK06_RS14680	INTEGRAL MEMBRANE PROTEIN (Rhomboid family)	N2E2	P. fluorescens N2E2
Pf6N2E2_2931	TK06_RS14685	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_2932	TK06_RS14690	Short chain dehydrogenase	N2E2	P. fluorescens N2E2
Pf6N2E2_2933	TK06_RS14695	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2934	TK06_RS14700	lipoprotein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_2935	TK06_RS14705	NAD(FAD)-utilizing dehydrogenase, sll0175 homolog	N2E2	P. fluorescens N2E2
Pf6N2E2_2936	TK06_RS14710	Cysteine synthase (EC 2.5.1.47)	N2E2	P. fluorescens N2E2
Pf6N2E2_2937	TK06_RS14715	Na+/H+ antiporter NhaA type	N2E2	P. fluorescens N2E2
Pf6N2E2_2938	TK06_RS14720	Outer membrane lipoprotein	N2E2	P. fluorescens N2E2
Pf6N2E2_2939	TK06_RS14730	Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_2940	TK06_RS14735	OmpA family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2941	TK06_RS14740	Esterase A	N2E2	P. fluorescens N2E2
Pf6N2E2_2942	TK06_RS14745	ATP-dependent helicase DinG/Rad3	N2E2	P. fluorescens N2E2
Pf6N2E2_2943	TK06_RS14750	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	N2E2	P. fluorescens N2E2
Pf6N2E2_2944	TK06_RS14755	Collagen pro alpha-chain precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_2945	TK06_RS14760	FIG00953505: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2946	TK06_RS14765	Outer membrane protein A precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_2947	TK06_RS14770	Outer membrane protein A precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_2948	TK06_RS14775	FIG00953202: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2949	TK06_RS14780	UPF0225 protein YchJ	N2E2	P. fluorescens N2E2
Pf6N2E2_2950	TK06_RS14785	Conserved secreted protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2951	TK06_RS14790	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2952	TK06_RS14795	Isochorismatase (EC 3.3.2.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2954	TK06_RS14800	Penicillin acylase (EC 3.5.1.11)	N2E2	P. fluorescens N2E2
Pf6N2E2_2955	TK06_RS14805	Mobile element protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2956	TK06_RS14810	mRNA 3-end processing factor	N2E2	P. fluorescens N2E2
Pf6N2E2_2957	TK06_RS14815	ATP-dependent DNA ligase (EC 6.5.1.1) LigC	N2E2	P. fluorescens N2E2
Pf6N2E2_2958	TK06_RS14820	Lysine-arginine-ornithine-binding periplasmic protein precursor (TC 3.A.1.3.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2959	TK06_RS14825	Histidine ABC transporter, permease protein HisQ (TC 3.A.1.3.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2960	TK06_RS14830	Histidine ABC transporter, permease protein HisM (TC 3.A.1.3.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2961	TK06_RS14835	Succinylglutamate desuccinylase/aspartoacylase	N2E2	P. fluorescens N2E2
Pf6N2E2_2962	TK06_RS14840	Histidine ABC transporter, ATP-binding protein HisP (TC 3.A.1.3.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2963	TK06_RS14845	FIG003033: Helicase domain protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2964	TK06_RS14850	FIG006285: ICC-like protein phosphoesterase	N2E2	P. fluorescens N2E2
Pf6N2E2_2965	TK06_RS14855	FIG00955308: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2966	TK06_RS14860	Deoxycytidine triphosphate deaminase (EC 3.5.4.13)	N2E2	P. fluorescens N2E2
Pf6N2E2_2967	TK06_RS14865	Cold shock protein CspA	N2E2	P. fluorescens N2E2
Pf6N2E2_2969	TK06_RS14870	Peptide chain release factor RF-3	N2E2	P. fluorescens N2E2
Pf6N2E2_2970	TK06_RS14875	methylated-DNA--protein-cysteine methyltransferase-related protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2971	TK06_RS14880	AmpG permease	N2E2	P. fluorescens N2E2
Pf6N2E2_2972	TK06_RS14885	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	N2E2	P. fluorescens N2E2
Pf6N2E2_2973	TK06_RS14890	Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_2974	TK06_RS14895	DNA polymerase IV (EC 2.7.7.7)	N2E2	P. fluorescens N2E2
Pf6N2E2_6114	TK06_RS14900	tRNA-Met-CAT	N2E2	P. fluorescens N2E2
Pf6N2E2_6115	TK06_RS14905	tRNA-Met-CAT	N2E2	P. fluorescens N2E2
Pf6N2E2_2975	TK06_RS14910	membrane protein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_2976	TK06_RS14915	Type IV secretory pathway, VirJ component	N2E2	P. fluorescens N2E2
Pf6N2E2_2977	TK06_RS14920	Kup system potassium uptake protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2978	TK06_RS14925	Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase	N2E2	P. fluorescens N2E2
Pf6N2E2_2979	TK06_RS14930	Histone acetyltransferase HPA2 and related acetyltransferases	N2E2	P. fluorescens N2E2
Pf6N2E2_2980	TK06_RS14935	tRNA pseudouridine synthase A (EC 4.2.1.70)	N2E2	P. fluorescens N2E2
Pf6N2E2_2981	TK06_RS14940	FIG00956655: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2982	TK06_RS14945	COG1720: Uncharacterized conserved protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2983	TK06_RS14950	Ferredoxin--NADP(+) reductase (EC 1.18.1.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_2984	TK06_RS14955	LysR family transcriptional regulator PA3398	N2E2	P. fluorescens N2E2
Pf6N2E2_2985	TK06_RS14960	Diacylglycerol kinase (EC 2.7.1.107)	N2E2	P. fluorescens N2E2
Pf6N2E2_2986	TK06_RS14965	Transcriptional regulator, LuxR family	N2E2	P. fluorescens N2E2
Pf6N2E2_2987	TK06_RS14970	FIG074102: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2988	TK06_RS14975	Putative NADPH-quinone reductase (modulator of drug activity B)	N2E2	P. fluorescens N2E2
Pf6N2E2_2989	TK06_RS14980	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2991	TK06_RS14985	decarboxylase	N2E2	P. fluorescens N2E2
Pf6N2E2_2992	TK06_RS14990	Regulatory protein RecX	N2E2	P. fluorescens N2E2
Pf6N2E2_2993	TK06_RS14995	RecA protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2994	TK06_RS15000	C-terminal domain of CinA type S; Protein Implicated in DNA repair function with RecA and MutS	N2E2	P. fluorescens N2E2
Pf6N2E2_2995	TK06_RS15005	FIG00959768: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2996	TK06_RS15010	FIG101079: Lytic enzyme	N2E2	P. fluorescens N2E2
Pf6N2E2_2997	TK06_RS15015	Phage tail fiber assembly protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2998	TK06_RS15020	Prophage tail fiber protein	N2E2	P. fluorescens N2E2
Pf6N2E2_2999	TK06_RS15025	probable tail fiber assembly protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3000	TK06_RS15030	Prophage tail fiber protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3001	TK06_RS15035	FIG121501: Prophage tail protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3002	TK06_RS15040	Phage FluMu protein gp47	N2E2	P. fluorescens N2E2
Pf6N2E2_3003	TK06_RS15045	Bacteriophage protein GP46	N2E2	P. fluorescens N2E2
Pf6N2E2_3004	TK06_RS15050	Prophage baseplate assembly protein V	N2E2	P. fluorescens N2E2
Pf6N2E2_3005	TK06_RS15055	FIG003269: Prophage tail protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3006	TK06_RS15060	Phage tail/DNA circulation protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3007	TK06_RS15065	Phage tail length tape-measure protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3008	TK06_RS15070	FIG00954242: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3009	TK06_RS15075	Phage tail tube protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3010	TK06_RS15080	Bacteriophage tail sheath protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3011	TK06_RS15085	Mu-like prophage FluMu protein GP38	N2E2	P. fluorescens N2E2
Pf6N2E2_3012	TK06_RS15090	FIG111678: IS, phage, Tn; Transposon-related functions	N2E2	P. fluorescens N2E2
Pf6N2E2_3013	TK06_RS15095	FIG032563: Phage tail protein D	N2E2	P. fluorescens N2E2
Pf6N2E2_3014	TK06_RS15100	P2-like prophage tail protein X	N2E2	P. fluorescens N2E2
Pf6N2E2_3015	TK06_RS15105	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3016	TK06_RS15110	Phage tail length tape-measure protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3018	TK06_RS15115	FIG00955390: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3019	TK06_RS15120	FIG00954559: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3020	TK06_RS15125	Phage tail sheath monomer	N2E2	P. fluorescens N2E2
Pf6N2E2_3021	TK06_RS15130	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3022	TK06_RS15135	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3023	TK06_RS15140	Prophage long tail fiber protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3024	TK06_RS15145	Phage tail fibers	N2E2	P. fluorescens N2E2
Pf6N2E2_3025	TK06_RS15150	Baseplate assembly protein J	N2E2	P. fluorescens N2E2
Pf6N2E2_3026	TK06_RS15155	Baseplate assembly protein W	N2E2	P. fluorescens N2E2
Pf6N2E2_3027	TK06_RS15160	Baseplate assembly protein V	N2E2	P. fluorescens N2E2
Pf6N2E2_3028	TK06_RS15165	FIG00959937: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3029	TK06_RS15170	Holin	N2E2	P. fluorescens N2E2
Pf6N2E2_3030	TK06_RS15175	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3031	TK06_RS15180	Transcriptional regulator, Cro/CI family	N2E2	P. fluorescens N2E2
Pf6N2E2_3032	TK06_RS15185	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_3035	TK06_RS15190	DNA mismatch repair protein MutS	N2E2	P. fluorescens N2E2
Pf6N2E2_3036	TK06_RS15195	4Fe-4S ferredoxin, iron-sulfur binding	N2E2	P. fluorescens N2E2
Pf6N2E2_3037	TK06_RS15200	RNA polymerase sigma factor RpoS	N2E2	P. fluorescens N2E2
Pf6N2E2_3039	TK06_RS15205	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	N2E2	P. fluorescens N2E2
Pf6N2E2_3040	TK06_RS15210	5-nucleotidase SurE (EC 3.1.3.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_3041	TK06_RS15215	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_3042	TK06_RS15220	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_3043	TK06_RS15225	S-formylglutathione hydrolase (EC 3.1.2.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_3044	TK06_RS15230	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	N2E2	P. fluorescens N2E2
Pf6N2E2_3045	TK06_RS15235	Transcriptional regulator, LysR family, in formaldehyde detoxification operon	N2E2	P. fluorescens N2E2
Pf6N2E2_3046	TK06_RS15240	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	N2E2	P. fluorescens N2E2
Pf6N2E2_3047	TK06_RS15245	Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage	N2E2	P. fluorescens N2E2
Pf6N2E2_3048	TK06_RS15250	Enolase (EC 4.2.1.11)	N2E2	P. fluorescens N2E2
Pf6N2E2_3049	TK06_RS15255	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	N2E2	P. fluorescens N2E2
Pf6N2E2_3050	TK06_RS15260	CTP synthase (EC 6.3.4.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_3052	TK06_RS15265	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	N2E2	P. fluorescens N2E2
